id,y
522,112.78964
526,112.640015
529,94.91676
532,112.41886
533,92.31255
536,112.41221
537,94.40898
539,93.35539
540,102.77153
541,93.72072
543,93.664536
546,112.61514
547,93.21068
548,78.40082
551,94.90817
552,103.571304
556,103.2944
557,94.856186
558,112.78819
559,94.379135
560,105.68643
562,106.92726
566,94.34345
570,112.47255
571,93.763016
572,110.914444
573,93.50017
575,112.807014
576,112.73919
577,94.88133
579,89.791824
580,112.27042
581,112.800125
589,110.62799
591,102.9601
593,94.4236
594,103.58459
595,93.41135
598,94.90842
602,112.534546
604,112.779335
606,106.496605
608,94.39238
609,102.619354
610,93.12717
616,112.70901
617,93.78078
618,102.73602
620,103.843185
622,112.42184
623,93.377884
624,112.78989
626,112.62131
628,112.71042
629,94.86349
630,112.52794
637,94.30466
638,104.79393
643,97.39197
645,94.22056
646,112.78663
648,93.41424
652,94.087204
653,93.52107
654,112.47255
656,111.77809
657,93.27259
659,94.346115
660,103.04844
663,94.332
664,112.666214
666,103.37605
668,112.572876
669,92.7358
671,94.66243
675,93.50115
677,93.09243
678,112.76514
679,103.808304
682,94.95618
685,103.26645
687,93.5677
688,93.76796
693,112.01441
696,94.896515
698,93.48282
701,95.09145
704,103.32936
705,112.80707
709,112.78233
710,93.34439
711,103.85689
712,94.23515
714,112.305664
715,93.68065
716,110.39549
717,94.3385
720,112.80704
721,94.34158
724,99.579025
725,93.46333
726,112.73869
728,112.79288
731,94.25091
734,103.115616
738,94.42247
745,109.88474
746,93.183334
751,78.40329
754,93.79711
756,94.30386
758,93.064514
759,110.37629
761,112.80687
766,94.904175
767,112.72091
768,93.40155
769,112.753975
770,93.06355
771,78.39996
772,103.66045
773,94.90712
774,112.131
776,112.64732
777,93.37813
780,112.80717
782,102.82178
787,103.22855
788,93.36233
792,93.27776
793,112.77968
798,95.014824
800,93.33728
806,110.39549
809,112.287964
811,112.794014
812,94.29989
814,112.80711
816,102.296104
817,94.42406
818,104.01187
820,106.44719
823,94.76753
829,89.143555
830,112.13312
831,91.7616
834,111.847305
839,94.902664
841,78.39548
844,103.18195
845,93.138535
848,93.09425
850,94.89523
851,103.48961
852,93.34467
854,92.71012
855,94.888
856,101.8533
859,102.95798
861,112.131
864,93.03443
865,112.18943
866,93.2909
867,93.291595
869,93.7297
871,93.39606
872,110.39549
882,102.46841
883,93.098335
885,94.352036
888,94.90202
893,109.89192
901,112.73743
903,102.9016
904,93.28289
905,103.47855
910,94.21422
911,111.65402
914,112.25795
918,111.929924
921,92.4031
928,94.9079
929,103.41102
932,94.85283
933,103.30684
934,94.21422
935,112.76404
937,78.409546
939,93.37132
940,102.19542
941,94.90966
942,103.29646
943,93.26272
944,103.398926
947,110.39549
949,112.58995
951,112.77304
952,94.42423
953,102.9016
954,78.39914
957,112.549255
959,92.073944
960,112.72694
963,112.80711
965,110.39549
967,103.282455
971,94.90509
972,78.39862
973,91.08717
974,112.61972
975,94.89739
978,112.77873
980,112.746284
981,93.58915
984,112.56849
986,94.21422
988,93.40155
989,111.22573
990,103.24019
992,112.73743
996,93.66446
999,112.77475
1000,94.08847
1001,112.18943
1002,92.65248
1003,112.64732
1004,92.93205
1008,112.13457
1009,90.03192
1010,108.64814
1012,112.752625
1013,93.23593
1014,112.33487
1015,94.20969
1016,112.80682
1019,94.463135
1020,112.77773
1021,94.21422
1022,103.32761
1024,94.21422
1025,78.40666
1027,94.21961
1028,103.023224
1029,92.397545
1030,94.392006
1033,112.587616
1036,94.38804
1037,112.00907
1038,93.36685
1042,93.37132
1043,103.6185
1044,93.3713
1045,111.78647
1047,112.80013
1050,93.62414
1051,110.669495
1054,94.688705
1056,93.58915
1057,93.19699
1059,94.87924
1062,99.76734
1063,103.34384
1064,93.58915
1066,94.905174
1070,103.165955
1076,112.29918
1077,95.76028
1078,112.20692
1080,112.632034
1082,112.74253
1083,94.89142
1089,107.04243
1091,94.911575
1093,93.94571
1097,94.25383
1099,94.89484
1101,94.392815
1103,94.90965
1104,112.66078
1106,112.714005
1109,94.436935
1110,112.64415
1111,94.98535
1112,112.80616
1114,93.4242
1116,94.4032
1117,112.79596
1120,94.4211
1124,112.51756
1125,93.996155
1126,112.77196
1134,112.53984
1137,93.83007
1138,112.491776
1144,112.43656
1145,94.27704
1146,94.369446
1148,94.90854
1150,94.40158
1152,103.56562
1153,94.41852
1154,103.54028
1155,93.87736
1157,94.890594
1162,94.08273
1165,112.715515
1166,92.75148
1167,103.16125
1168,94.4699
1169,103.19873
1171,112.80707
1172,94.883354
1173,103.19873
1174,94.91117
1176,94.89739
1177,103.486534
1178,94.91011
1182,112.576324
1186,94.36276
1187,112.77093
1188,93.91702
1189,112.80734
1191,110.18104
1192,94.03219
1197,112.731964
1198,94.296936
1200,78.397385
1201,94.91066
1203,94.91174
1209,112.807304
1214,103.536026
1218,112.7775
1222,94.632
1226,96.73387
1228,94.909515
1230,93.8333
1232,78.39733
1233,94.399
1236,112.80339
1238,93.52449
1241,112.43656
1244,106.642715
1246,94.76364
1247,112.74681
1250,112.795876
1251,94.89474
1254,112.16705
1255,93.935326
1256,112.7711
1257,90.816154
1258,94.47569
1259,112.549835
1260,94.532974
1263,111.26663
1267,78.40159
1268,112.72249
1271,94.18264
1272,111.62428
1274,105.04944
1275,94.08273
1276,112.19365
1277,93.588905
1279,94.369446
1281,94.46202
1282,93.91702
1283,112.73833
1285,112.735695
1286,93.7704
1289,112.67539
1296,112.77926
1299,94.34422
1301,94.16914
1306,94.32367
1307,94.90937
1308,94.29949
1313,112.19365
1314,94.90831
1315,112.64415
1316,94.35095
1317,111.921844
1319,93.35249
1323,94.37555
1324,103.601105
1325,94.90973
1328,103.210754
1329,93.755646
1330,112.62918
1331,94.30207
1332,103.760864
1337,94.52278
1338,112.80771
1339,93.373474
1340,112.74086
1343,112.75841
1347,103.53319
1348,94.88646
1349,103.72105
1352,94.317184
1354,94.905075
1359,112.1118
1360,94.350296
1363,112.4326
1364,94.89894
1365,105.02916
1366,94.51889
1372,94.39427
1375,103.55934
1376,93.16261
1378,92.57037
1379,112.795044
1380,94.3445
1381,103.16024
1384,112.7834
1387,94.35592
1388,112.457115
1392,78.40294
1394,103.079666
1395,94.402916
1396,112.338104
1398,93.50119
1399,112.338104
1400,94.12992
1401,93.11254
1403,93.45845
1404,112.80447
1406,112.338104
1407,93.085526
1408,112.19588
1410,78.40085
1412,112.37215
1413,93.37628
1415,94.893906
1420,112.19588
1422,112.78543
1423,104.505905
1424,112.19588
1425,94.33147
1426,78.40085
1427,94.90869
1429,94.14438
1430,112.67326
1431,94.90112
1432,103.81462
1434,112.79036
1437,93.46976
1438,105.33052
1440,112.78052
1441,112.72821
1442,94.90777
1444,112.713936
1445,94.895386
1446,102.340355
1448,93.274536
1453,94.3349
1454,112.37215
1455,93.33118
1456,112.802444
1458,112.37215
1459,93.5853
1461,94.34613
1465,94.35592
1466,112.67377
1469,94.3299
1472,94.3349
1474,94.893814
1477,112.77262
1479,111.71687
1482,93.812706
1483,78.397644
1487,94.15059
1488,112.70735
1490,112.70676
1492,112.75189
1494,112.80725
1496,105.88863
1497,94.92117
1499,94.90033
1502,93.065445
1507,112.75386
1508,94.317184
1509,110.81197
1511,93.128784
1512,112.80701
1513,112.80696
1514,105.55679
1518,112.73357
1519,93.092575
1522,112.746216
1524,78.3981
1527,94.90777
1529,93.22307
1532,103.43469
1536,112.74907
1537,112.807396
1539,103.579895
1542,112.698425
1543,93.16261
1544,105.45827
1545,78.40575
1550,93.08482
1551,112.78807
1554,108.209206
1556,103.503815
1559,90.451195
1560,78.39925
1562,93.06639
1566,92.75902
1567,112.73188
1569,103.22583
1570,112.806274
1571,112.75955
1574,94.317184
1578,103.18575
1580,94.187325
1583,112.77382
1584,94.317184
1585,112.808044
1586,94.857704
1587,112.74411
1588,93.15607
1590,112.80707
1592,103.193054
1596,112.74912
1598,112.517525
1599,93.14607
1604,112.79662
1606,101.804886
1607,93.37628
1608,102.87976
1609,112.807
1611,94.42273
1613,94.396904
1616,94.91425
1619,112.57275
1620,94.09757
1621,112.734215
1622,93.865204
1625,112.781334
1627,112.807
1629,112.78129
1634,93.00389
1636,94.906815
1638,103.45435
1639,94.90383
1641,94.90523
1643,94.38072
1644,103.75222
1645,112.80743
1646,94.15585
1647,109.38805
1648,93.76399
1652,94.187325
1653,112.678604
1656,94.83136
1658,93.14607
1659,112.69784
1661,94.32165
1663,93.37628
1664,112.80209
1665,93.238304
1666,103.503815
1667,101.77605
1668,78.39859
1669,103.51411
1670,94.45177
1672,112.74245
1674,112.74364
1677,112.70735
1678,93.89064
1679,112.730255
1680,94.50389
1683,103.51712
1686,103.57097
1687,112.79672
1689,112.79878
1690,93.18507
1691,112.807335
1692,112.70703
1693,94.317184
1695,93.52849
1696,94.3349
1697,112.70425
1700,103.503815
1701,94.31888
1702,112.741104
1703,93.57691
1704,112.77963
1706,94.91142
1707,112.76146
1708,93.88603
1710,93.99073
1711,103.54933
1713,103.637856
1717,103.44981
1719,103.18575
1720,93.09201
1722,93.42485
1725,103.37885
1726,94.001976
1727,105.62659
1729,112.691414
1730,94.34595
1731,112.78349
1733,103.503815
1734,94.01629
1735,112.78543
1738,94.396904
1742,93.64668
1745,112.74364
1747,94.18258
1749,93.435486
1751,93.57602
1752,78.39847
1753,103.80815
1754,94.21301
1755,93.35164
1756,106.08107
1758,112.79678
1759,93.34596
1760,106.76854
1761,112.75392
1762,93.84827
1763,112.75404
1764,93.333725
1766,93.67184
1768,94.91091
1769,78.40124
1771,112.733315
1772,94.90233
1773,103.660706
1774,94.413826
1775,112.76425
1777,112.75221
1779,93.34596
1780,112.22368
1787,93.64781
1788,93.76015
1790,93.73419
1796,112.525635
1801,92.609375
1803,94.102585
1807,111.77014
1809,112.677505
1812,93.10458
1813,112.59091
1814,94.332275
1815,112.787506
1816,94.476974
1818,94.019066
1820,93.10838
1821,112.802124
1822,94.24185
1825,93.12343
1826,103.48161
1828,93.710754
1831,103.274445
1836,112.75894
1837,94.90629
1841,94.89067
1844,103.08005
1848,93.60397
1851,103.60756
1852,94.90504
1853,93.87378
1854,112.033585
1856,95.79738
1859,112.7496
1860,93.61711
1861,78.402115
1863,103.42519
1865,94.91119
1866,103.38242
1867,94.393616
1868,93.62012
1872,94.911
1879,94.329025
1880,103.51411
1882,94.908356
1885,103.49686
1887,103.55139
1888,93.79123
1890,112.79961
1894,94.40599
1895,103.39346
1896,94.75093
1897,112.67273
1900,112.638504
1901,90.83291
1902,112.78981
1905,94.3004
1906,112.26474
1912,103.39012
1915,94.25901
1916,103.34835
1917,93.6288
1918,103.48651
1920,78.39763
1923,93.124596
1924,103.36548
1925,93.87404
1930,112.80699
1932,111.757195
1933,94.294716
1934,111.893524
1935,90.47301
1940,78.40109
1941,93.49282
1942,112.685394
1943,94.471344
1944,91.86078
1945,112.802185
1948,112.80728
1949,93.96034
1952,94.49688
1954,94.36627
1955,111.44873
1958,94.26123
1959,78.40543
1960,112.75404
1963,94.15159
1965,94.21142
1968,103.693405
1969,94.901085
1971,94.22926
1972,112.58789
1973,93.53406
1975,93.274994
1977,94.53031
1978,94.47494
1979,112.62906
1981,93.521484
1982,112.794304
1987,112.7314
1988,93.04074
1993,94.31136
1997,93.478806
1999,93.586044
2001,94.399826
2002,112.7939
2003,94.37083
2004,78.40054
2006,112.54593
2007,94.13323
2009,107.33374
2010,93.55368
2013,94.43585
2018,78.40306
2022,105.58768
2024,110.84334
2025,94.89493
2026,106.08725
2030,107.96237
2031,93.56438
2032,103.39012
2033,93.81824
2035,94.20289
2036,112.425156
2037,93.61865
2040,94.39075
2043,112.75159
2044,110.508545
2046,103.27746
2054,112.805016
2055,94.88124
2056,112.22368
2059,93.7072
2060,90.83291
2062,94.11747
2063,112.78673
2066,94.40599
2067,112.79705
2072,94.42584
2073,112.74179
2074,94.51878
2075,112.80179
2076,93.51512
2080,94.84697
2082,90.83291
2085,112.66792
2087,112.80708
2091,112.758194
2092,94.37962
2093,112.22368
2098,94.48993
2101,112.75404
2102,94.092926
2103,78.40109
2105,103.487305
2106,93.5614
2107,112.802376
2110,94.90924
2114,94.460785
2115,112.452225
2117,78.41182
2118,93.64694
2119,103.27646
2120,93.67232
2122,94.364655
2123,112.47458
2126,94.207184
2127,103.64344
2128,94.8703
2129,111.77697
2132,95.47731
2135,103.44385
2138,94.770386
2139,112.80699
2141,112.67328
2142,93.84003
2146,94.3949
2151,112.78107
2157,103.82712
2159,112.8075
2162,93.66176
2164,112.80745
2167,93.29489
2168,112.47281
2171,94.28165
2173,94.36391
2174,105.02603
2175,94.90325
2178,93.301216
2180,94.426445
2185,112.71213
2189,94.223526
2190,112.79484
2192,103.10069
2194,112.80581
2200,112.798386
2201,94.38103
2203,112.64587
2204,94.3896
2205,112.79698
2209,112.75445
2213,103.37897
2214,93.41816
2215,112.79858
2216,94.25031
2218,93.58653
2219,104.80178
2220,94.397125
2222,93.45844
2223,112.76622
2225,112.79439
2226,94.90724
2230,94.29109
2233,112.79161
2234,112.77551
2235,94.3896
2236,78.40009
2237,93.67684
2240,112.80536
2241,94.35371
2248,105.133896
2249,94.27243
2250,105.9102
2252,112.53487
2253,94.45507
2254,112.62426
2256,78.39749
2258,94.40893
2259,112.24728
2262,94.43038
2265,93.90761
2266,106.98136
2269,95.14456
2271,94.90071
2273,93.82895
2274,112.72265
2275,94.38274
2277,93.967926
2279,94.3896
2280,78.40101
2282,94.426445
2283,102.79351
2288,93.37676
2289,112.804825
2291,94.012314
2292,112.80716
2297,94.41887
2298,103.388756
2299,94.47629
2300,112.75148
2301,90.79871
2304,94.8931
2305,104.72822
2306,94.43038
2308,93.51521
2309,105.95117
2311,94.3698
2312,103.73911
2316,103.46187
2321,103.51368
2322,112.72189
2325,103.37065
2326,93.77201
2329,112.80716
2330,93.59244
2331,103.25416
2332,112.80223
2333,94.43038
2334,103.28381
2335,112.76227
2337,112.75032
2338,93.926895
2340,112.80223
2342,95.28905
2345,94.2048
2349,94.384415
2351,78.39772
2352,93.96796
2354,112.03783
2355,112.77542
2357,112.79439
2358,94.41844
2360,94.37834
2361,112.03783
2364,94.910965
2366,94.456894
2369,104.4818
2370,94.629776
2371,112.795715
2373,112.76603
2374,94.547195
2376,112.72525
2378,112.77281
2382,94.89773
2383,93.66941
2386,103.35919
2387,94.930374
2389,94.5751
2390,112.33717
2392,94.21162
2398,112.80223
2399,93.74989
2400,94.409836
2401,112.71449
2402,94.848526
2404,94.01789
2407,112.80662
2408,112.16545
2409,111.45047
2412,78.40955
2413,95.31916
2415,94.664696
2420,112.73967
2422,94.4592
2423,103.02425
2426,93.810814
2432,93.901215
2434,94.32022
2435,95.01776
2436,112.80081
2438,112.22752
2440,112.60379
2443,94.30972
2444,93.37076
2447,105.133896
2450,93.993835
2454,93.64913
2455,112.72218
2459,94.43038
2460,112.610016
2463,94.46628
2465,95.626656
2468,78.401535
2469,94.422226
2474,93.48071
2478,94.823875
2480,94.058
2481,112.80536
2489,94.426445
2490,108.29617
2492,90.48845
2496,94.43038
2497,112.783646
2500,93.5927
2505,94.42005
2507,94.17268
2508,112.79698
2509,94.43331
2510,78.40667
2513,93.35991
2515,94.426445
2518,93.66941
2519,111.497536
2520,93.66941
2521,112.74766
2523,112.80734
2525,93.2706
2529,112.79621
2530,94.299995
2533,112.55777
2535,93.68785
2538,103.432724
2544,112.49579
2553,112.562836
2556,92.81065
2558,93.07092
2559,112.799805
2560,93.083694
2561,112.35719
2562,94.10721
2563,112.74852
2564,94.13524
2565,112.77738
2567,104.45155
2572,93.11977
2575,93.64078
2576,112.676285
2577,93.25167
2578,93.53628
2579,112.32927
2580,94.294266
2582,112.15798
2583,94.05861
2587,93.471115
2589,111.81549
2590,94.91007
2591,112.79621
2594,94.46489
2597,94.40217
2598,103.12641
2599,94.86566
2600,102.367424
2602,112.807236
2603,93.11977
2604,103.17792
2606,111.8851
2607,78.398125
2608,94.281494
2613,112.79684
2614,94.4075
2615,112.32892
2617,112.70241
2620,94.37433
2623,112.798584
2624,94.4507
2627,112.79684
2629,78.398125
2630,94.45981
2632,93.962036
2636,94.37726
2639,94.22293
2640,103.63348
2642,112.79621
2644,103.028305
2646,111.21502
2647,94.43619
2649,94.905304
2650,103.54496
2652,103.016075
2653,98.31709
2655,107.26675
2657,112.79791
2659,109.88632
2662,93.51232
2663,112.803116
2664,94.25491
2665,103.20633
2670,94.90448
2671,103.418526
2672,93.178604
2675,103.016075
2677,112.63279
2679,112.78354
2683,112.1253
2684,94.4492
2685,94.18699
2688,103.43851
2689,94.58745
2690,103.42044
2693,94.91125
2694,112.762405
2697,94.62602
2699,93.51765
2703,94.44916
2705,103.161545
2709,78.40503
2710,93.61618
2711,112.70969
2712,93.615685
2713,94.44392
2714,112.80002
2715,94.35222
2717,93.10222
2718,112.78789
2720,112.644455
2721,94.907776
2726,93.22924
2728,93.056435
2731,102.859
2732,111.46434
2734,94.363754
2736,102.1371
2737,94.424385
2738,102.82056
2739,112.806885
2746,93.312485
2749,102.66454
2751,112.806946
2752,103.36272
2753,94.90469
2757,106.03732
2758,93.45034
2759,112.80003
2760,94.90226
2762,112.2317
2764,93.462456
2765,112.34953
2769,112.69055
2771,112.73317
2774,94.409515
2776,93.99388
2777,112.794586
2778,90.12984
2779,112.33599
2782,90.05534
2784,94.84454
2787,94.024734
2789,94.161125
2792,94.41681
2798,94.14441
2799,103.47624
2800,94.89992
2801,78.40227
2802,94.40141
2804,94.86607
2807,104.14299
2808,94.308395
2809,112.79217
2811,112.80674
2812,94.90264
2814,93.16752
2816,94.90701
2817,112.508125
2818,109.04013
2820,112.80046
2821,78.40584
2822,93.094086
2823,103.37439
2824,94.90802
2826,94.39903
2829,90.71237
2834,93.058426
2835,78.39946
2838,94.10514
2839,112.1485
2840,94.04924
2841,112.75521
2842,94.37108
2846,112.80266
2848,94.34117
2849,93.8102
2850,112.80002
2851,93.33803
2853,94.4074
2854,112.79621
2858,112.63543
2861,94.54081
2864,89.86331
2865,112.803116
2866,112.44349
2867,94.10611
2868,112.64497
2870,112.48744
2877,94.90473
2878,112.79684
2880,112.63841
2882,78.399216
2883,94.91034
2884,103.3121
2885,93.48951
2887,94.365234
2888,112.7292
2889,93.7052
2890,102.30597
2891,94.29085
2892,112.80669
2893,94.35133
2898,112.80314
2899,94.033005
2900,111.0479
2901,92.63606
2909,94.30322
2910,107.86464
2911,112.77089
2913,112.5462
2914,94.85509
2918,93.80297
2919,112.16535
2920,93.694664
2921,112.79684
2922,94.442184
2923,102.54674
2925,112.80611
2926,94.32834
2927,112.795525
2929,112.52833
2933,92.62463
2934,112.316315
2936,112.803444
2941,102.71172
2942,93.792076
2943,112.71613
2945,103.3967
2950,92.51096
2951,112.65444
2953,112.78462
2954,94.77956
2955,103.30731
2956,94.91371
2960,94.89952
2962,93.49892
2963,109.69957
2964,102.66902
2966,78.399864
2967,94.43316
2968,112.7991
2969,93.06299
2971,93.78728
2972,94.33888
2974,94.62628
2975,112.80425
2977,112.8071
2980,112.791855
2981,93.10218
2983,94.56088
2984,104.376884
2985,112.807076
2986,104.18813
2987,94.33888
2989,93.545654
2990,112.54764
2991,94.892395
2992,78.400406
2995,95.06009
2996,103.44538
3002,108.29076
3004,112.75933
3005,112.80719
3006,93.52948
3010,94.9095
3011,102.79681
3014,94.29879
3015,94.27145
3016,93.734764
3017,112.77782
3018,94.230286
3021,103.029335
3024,103.27158
3028,93.45614
3030,90.36569
3032,94.908264
3039,93.76062
3040,103.723694
3041,96.58792
3043,94.910446
3044,112.48155
3046,112.741776
3055,93.52986
3056,112.34775
3058,93.547745
3059,111.41371
3061,112.80728
3063,103.726364
3066,94.38787
3067,103.27158
3068,78.40021
3069,94.907234
3072,112.80677
3073,112.49903
3074,93.32376
3077,92.71739
3082,94.921005
3084,95.06009
3085,112.800285
3088,103.282974
3091,92.83393
3092,112.78908
3093,93.257416
3094,102.97916
3096,111.54492
3097,94.31304
3098,78.399185
3102,112.806915
3106,93.59497
3109,94.43771
3111,94.33027
3112,112.80719
3113,94.90886
3115,94.30243
3116,111.89996
3117,94.40392
3121,112.805954
3122,94.368706
3123,93.47013
3124,106.44678
3125,93.734764
3126,102.36548
3127,112.807236
3129,91.17195
3130,112.42382
3132,102.52908
3134,106.37929
3135,93.38488
3137,78.40391
3138,94.906494
3140,94.10684
3144,112.623245
3145,93.0481
3146,112.58832
3147,94.91022
3148,103.38743
3149,103.3055
3150,112.750275
3151,94.438126
3152,94.34885
3155,94.35295
3156,112.80223
3159,92.99412
3161,94.36595
3162,105.08124
3163,94.898155
3165,102.406105
3172,94.36
3173,112.80269
3176,93.17526
3177,103.50531
3179,112.80425
3183,94.366486
3186,93.53368
3187,103.56423
3189,112.765495
3190,94.354836
3192,112.807236
3193,94.36
3194,112.63346
3197,93.67421
3198,94.90774
3200,94.63693
3201,112.80728
3202,94.90774
3204,94.37498
3205,93.168304
3206,112.78736
3208,103.343704
3210,103.34911
3211,94.309944
3212,112.80728
3213,93.58925
3214,112.718475
3216,102.50795
3219,91.51729
3220,112.77803
3221,94.90886
3226,107.38241
3227,94.78605
3228,110.82086
3229,94.373245
3232,78.400566
3233,93.52427
3234,91.31319
3236,94.417175
3238,112.798645
3239,112.80798
3240,93.88046
3247,112.335144
3249,103.480896
3252,112.80484
3253,94.3726
3254,102.93175
3255,94.30327
3256,112.8037
3257,94.39601
3262,94.5385
3263,103.36127
3264,94.91371
3266,112.48166
3267,94.912834
3269,94.730995
3272,112.807076
3274,93.67421
3275,103.801346
3277,94.66419
3279,94.59991
3280,103.44766
3283,94.40744
3285,94.3897
3287,93.540596
3288,103.27158
3290,106.47684
3291,93.06029
3298,112.74251
3299,94.90938
3302,112.802536
3303,93.770805
3304,102.845825
3307,93.529175
3309,93.44686
3314,78.40028
3316,112.779594
3317,93.21912
3319,94.111374
3320,112.74109
3321,93.57418
3322,103.309525
3324,90.411835
3326,92.161644
3329,112.73767
3330,94.16324
3331,112.50855
3335,112.80706
3337,94.31195
3338,103.00241
3339,94.379135
3340,112.08519
3341,94.4369
3343,94.886
3346,94.38388
3348,93.659515
3351,103.27374
3352,112.806465
3355,93.528496
3356,110.31986
3358,103.61072
3359,94.8974
3360,107.40489
3371,112.7962
3372,94.908714
3374,95.07839
3377,112.40605
3378,92.06665
3380,103.37181
3382,94.34517
3386,94.90826
3389,112.319115
3391,103.243355
3393,94.895294
3394,103.311646
3395,93.437386
3397,112.79633
3398,94.85458
3399,78.41142
3400,93.76079
3404,103.38112
3407,112.68623
3409,103.79352
3419,94.73178
3421,94.04652
3425,94.42354
3427,78.40447
3428,112.80642
3429,112.58772
3431,93.85992
3435,93.412704
3436,112.7997
3439,93.76715
3441,94.299614
3442,112.80642
3443,94.477066
3444,102.849014
3445,93.13187
3446,112.3221
3449,90.0306
3453,93.14851
3457,94.89459
3460,102.61078
3461,94.24018
3462,94.34505
3464,103.7502
3465,78.399605
3466,93.63019
3467,103.579865
3468,94.432724
3469,105.02759
3470,110.419525
3472,112.7956
3473,94.352806
3475,94.81984
3476,112.68642
3478,103.53055
3479,94.91037
3483,93.500465
3484,103.23994
3485,93.521645
3487,94.777626
3488,112.75915
3496,109.62286
3497,94.27199
3499,94.87827
3500,78.39848
3501,93.56311
3504,93.10237
3508,110.9991
3511,94.277725
3512,112.8018
3515,93.64719
3517,93.17938
3518,99.332054
3526,112.611206
3528,112.80583
3529,94.215775
3530,112.743355
3531,94.11095
3532,112.800354
3533,94.3836
3534,94.90732
3535,78.39868
3536,94.3806
3537,112.16853
3538,93.45842
3539,110.5659
3540,102.983215
3545,112.55385
3546,93.082184
3550,103.45248
3551,94.904945
3553,94.33608
3554,102.61078
3557,93.30929
3558,112.76274
3559,90.0306
3561,93.48903
3562,112.79633
3563,90.3002
3564,103.27374
3565,93.13187
3567,94.15073
3571,103.27374
3572,94.30354
3574,94.27644
3576,94.90657
3577,112.45703
3578,93.741104
3579,94.905334
3583,94.89067
3585,94.44813
3586,105.02624
3587,112.22759
3593,94.54745
3594,112.770065
3595,93.13744
3599,93.53256
3600,104.17229
3601,112.7956
3602,90.0306
3604,94.91054
3609,112.807205
3610,109.40988
3612,112.3138
